formula,band_gap,elements
Si5Pt6,0.0,"['Pt', 'Si']"
Si5Rh4,0.0,"['Rh', 'Si']"
Si6Ni3Au,0.0,"['Au', 'Ni', 'Si']"
Si7(Ni2Au)2,0.0,"['Au', 'Ni', 'Si']"
Si7Tc4,1.0648,"['Si', 'Tc']"
SiAg2(S2O7)3,3.529599999999999,"['Ag', 'O', 'S', 'Si']"
SiAg6HgSe6,0.10210000000000001,"['Ag', 'Hg', 'Se', 'Si']"
SiAg6SO8,0.0,"['Ag', 'O', 'S', 'Si']"
SiAs,1.451899999999999,"['As', 'Si']"
SiAs2,0.8890999999999991,"['As', 'Si']"
SiB3,1.408,"['B', 'Si']"
SiBr4,4.1046,"['Br', 'Si']"
SiC,1.8389000000000002,"['C', 'Si']"
SiCl4,5.5658,"['Cl', 'Si']"
SiF4,7.7173,"['F', 'Si']"
SiH10(O2F3)2,6.5957,"['F', 'H', 'O', 'Si']"
SiH12C2(NF)6,5.1979,"['C', 'F', 'H', 'N', 'Si']"
SiH14(OF)6,6.2972,"['F', 'H', 'O', 'Si']"
SiH17S3N5,3.344,"['H', 'N', 'S', 'Si']"
SiH3I,4.2188,"['H', 'I', 'Si']"
SiH4,6.562100000000001,"['H', 'Si']"
SiH6(NF2)2,6.6965,"['F', 'H', 'N', 'Si']"
SiH7N2F5,7.1042,"['F', 'H', 'N', 'Si']"
SiH8(NF3)2,6.4741,"['F', 'H', 'N', 'Si']"
SiHg3(SF3)2,2.7984,"['F', 'Hg', 'S', 'Si']"
SiI3,2.9566,"['I', 'Si']"
SiI4,2.8558,"['I', 'Si']"
SiIr,0.0,"['Ir', 'Si']"
SiIr3,0.0,"['Ir', 'Si']"
SiMo3,0.0,"['Mo', 'Si']"
SiMoP3O11,4.3633,"['Mo', 'O', 'P', 'Si']"
SiNi,0.0,"['Ni', 'Si']"
SiNi2,0.0,"['Ni', 'Si']"
SiNi3,0.0,"['Ni', 'Si']"
SiNi3Mo2,0.0,"['Mo', 'Ni', 'Si']"
SiNiH12(OF)6,5.2785,"['F', 'H', 'Ni', 'O', 'Si']"
SiNiPd,0.0,"['Ni', 'Pd', 'Si']"
SiO2,5.719,"['O', 'Si']"
SiOs,0.5122,"['Os', 'Si']"
SiP,1.7395,"['P', 'Si']"
SiP2,1.4262000000000001,"['P', 'Si']"
SiP2O7,5.7952,"['O', 'P', 'Si']"
SiPAu,0.983499999999999,"['Au', 'P', 'Si']"
SiPb4(BrO)4,3.1459,"['Br', 'O', 'Pb', 'Si']"
SiPb4(ClO)4,3.5657,"['Cl', 'O', 'Pb', 'Si']"
SiPbO3,3.1904999999999992,"['O', 'Pb', 'Si']"
SiPd2,0.0,"['Pd', 'Si']"
SiPd3,0.0,"['Pd', 'Si']"
SiPt,0.0,"['Pt', 'Si']"
SiPt2,0.0,"['Pt', 'Si']"
SiPtSe,0.787899999999999,"['Pt', 'Se', 'Si']"
SiRh,0.0,"['Rh', 'Si']"
SiRh2,0.0,"['Rh', 'Si']"
SiRu,0.22989999999999802,"['Ru', 'Si']"
SiS2,3.1072,"['S', 'Si']"
SiSbPt,0.2086,"['Pt', 'Sb', 'Si']"
SiSe2,2.4771,"['Se', 'Si']"
SiSnPd5,0.0,"['Pd', 'Si', 'Sn']"
SiSnPt5,0.0,"['Pt', 'Si', 'Sn']"
SiTc,0.0,"['Si', 'Tc']"
SiTc2W,0.0,"['Si', 'Tc', 'W']"
SiTePt,0.33420000000000005,"['Pt', 'Si', 'Te']"
Sm,0.0,['Sm']
Sm(AgGe)2,0.0,"['Ag', 'Ge', 'Sm']"
Sm(Al10V)2,0.0,"['Al', 'Sm', 'V']"
Sm(Al2Cu)4,0.0,"['Al', 'Cu', 'Sm']"
Sm(Al2Fe)4,0.0,"['Al', 'Fe', 'Sm']"
Sm(Al4Co)2,0.0,"['Al', 'Co', 'Sm']"
Sm(Al5Ru)2,0.0,"['Al', 'Ru', 'Sm']"
Sm(AlAu)2,0.0,"['Al', 'Au', 'Sm']"
Sm(AlBr4)3,3.4356,"['Al', 'Br', 'Sm']"
Sm(AlGe)2,0.0,"['Al', 'Ge', 'Sm']"
Sm(AlZn)2,0.0,"['Al', 'Sm', 'Zn']"
Sm(BC)2,0.0,"['B', 'C', 'Sm']"
Sm(BIr)2,0.0,"['B', 'Ir', 'Sm']"
Sm(BIr)4,0.0,"['B', 'Ir', 'Sm']"
Sm(BO2)3,5.3818,"['B', 'O', 'Sm']"
Sm(BOs)2,0.0,"['B', 'Os', 'Sm']"
Sm(BOs)4,0.0,"['B', 'Os', 'Sm']"
Sm(BRh)4,0.0,"['B', 'Rh', 'Sm']"
Sm(BRu)2,0.0,"['B', 'Ru', 'Sm']"
Sm(Cd10Pd)2,0.0,"['Cd', 'Pd', 'Sm']"
Sm(ClO4)3,5.6716,"['Cl', 'O', 'Sm']"
Sm(Co2B)6,0.0,"['B', 'Co', 'Sm']"
Sm(CoB)2,0.0,"['B', 'Co', 'Sm']"
Sm(CoB)4,0.0,"['B', 'Co', 'Sm']"
Sm(CoGe)2,0.0,"['Co', 'Ge', 'Sm']"
Sm(CoP)2,0.0,"['Co', 'P', 'Sm']"
Sm(CoSi)2,0.0,"['Co', 'Si', 'Sm']"
Sm(CuGe)2,0.0,"['Cu', 'Ge', 'Sm']"
Sm(CuO2)2,0.0,"['Cu', 'O', 'Sm']"
Sm(CuSi)2,0.0,"['Cu', 'Si', 'Sm']"
Sm(ErS2)3,1.0887,"['Er', 'S', 'Sm']"
Sm(FeP3)4,0.0,"['Fe', 'P', 'Sm']"
Sm(FeSi)2,0.0,"['Fe', 'Si', 'Sm']"
Sm(GaFe)6,0.0,"['Fe', 'Ga', 'Sm']"
Sm(GaPd)2,0.0,"['Ga', 'Pd', 'Sm']"
Sm(Ge2Rh3)2,0.0,"['Ge', 'Rh', 'Sm']"
Sm(GeIr)2,0.0,"['Ge', 'Ir', 'Sm']"
Sm(GePd)2,0.0,"['Ge', 'Pd', 'Sm']"
Sm(GePt)2,0.0,"['Ge', 'Pt', 'Sm']"
Sm(GeRh)2,0.0,"['Ge', 'Rh', 'Sm']"
Sm(GeRu)2,0.0,"['Ge', 'Ru', 'Sm']"
Sm(HO)3,3.7105,"['H', 'O', 'Sm']"
Sm(IO3)3,3.6185,"['I', 'O', 'Sm']"
Sm(MnGe)2,0.0,"['Ge', 'Mn', 'Sm']"
Sm(MnGe)6,0.0,"['Ge', 'Mn', 'Sm']"
Sm(MnSi)2,0.0,"['Mn', 'Si', 'Sm']"
Sm(NO3)3,3.1467,"['N', 'O', 'Sm']"
Sm(Ni2B)6,0.0,"['B', 'Ni', 'Sm']"
Sm(Ni2P)2,0.0,"['Ni', 'P', 'Sm']"
Sm(Ni2Sn)2,0.0,"['Ni', 'Sm', 'Sn']"
Sm(NiAs)2,0.0,"['As', 'Ni', 'Sm']"
Sm(NiB)2,0.0,"['B', 'Ni', 'Sm']"
Sm(NiGe)2,0.0,"['Ge', 'Ni', 'Sm']"
Sm(NiP)2,0.0,"['Ni', 'P', 'Sm']"
Sm(NiSb)2,0.0,"['Ni', 'Sb', 'Sm']"
Sm(NiSn)2,0.0,"['Ni', 'Sm', 'Sn']"
Sm(PO3)3,5.7294,"['O', 'P', 'Sm']"
Sm(PPd)2,0.0,"['P', 'Pd', 'Sm']"
Sm(PRu)2,0.0,"['P', 'Ru', 'Sm']"
Sm(Re2Si)2,0.0,"['Re', 'Si', 'Sm']"
Sm(SiAg)2,0.0,"['Ag', 'Si', 'Sm']"
Sm(SiAu)2,0.0,"['Au', 'Si', 'Sm']"
Sm(SiIr)2,0.0,"['Ir', 'Si', 'Sm']"
Sm(SiNi)2,0.0,"['Ni', 'Si', 'Sm']"
Sm(SiOs)2,0.0,"['Os', 'Si', 'Sm']"
Sm(SiPd)2,0.0,"['Pd', 'Si', 'Sm']"
Sm(SiPt)2,0.0,"['Pt', 'Si', 'Sm']"
Sm(SiRh)2,0.0,"['Rh', 'Si', 'Sm']"
Sm(SiRu)2,0.0,"['Ru', 'Si', 'Sm']"
Sm(Sn2Rh)2,0.0,"['Rh', 'Sm', 'Sn']"
Sm(Sn3Ru2)2,0.0,"['Ru', 'Sm', 'Sn']"
Sm(ZnGa)2,0.0,"['Ga', 'Sm', 'Zn']"
Sm(ZnP)3,0.186399999999999,"['P', 'Sm', 'Zn']"
Sm10As8Au3O10,0.0,"['As', 'Au', 'O', 'Sm']"
Sm10Pd21,0.0,"['Pd', 'Sm']"
Sm10S19,0.7469999999999991,"['S', 'Sm']"
Sm10Se19,0.5225999999999991,"['Se', 'Sm']"
Sm11(Fe2C3)6,0.0,"['C', 'Fe', 'Sm']"
Sm11(In3Ge2)2,0.0221,"['Ge', 'In', 'Sm']"
Sm11Cd45,0.0,"['Cd', 'Sm']"
Sm11In9Ni4,0.0,"['In', 'Ni', 'Sm']"
Sm11Sn10,0.0,"['Sm', 'Sn']"
Sm12(MnC3)5,0.0,"['C', 'Mn', 'Sm']"
Sm12(OsC3)5,0.0,"['C', 'Os', 'Sm']"
Sm12Co6Pb,0.006899999999999001,"['Co', 'Pb', 'Sm']"
Sm12Co6Sn,0.030300000000000004,"['Co', 'Sm', 'Sn']"
Sm12InCo6,0.0,"['Co', 'In', 'Sm']"
Sm12Sn(GeS7)4,1.477399999999999,"['Ge', 'S', 'Sm', 'Sn']"
Sm14Ag51,0.0,"['Ag', 'Sm']"
Sm14Au51,0.0,"['Au', 'Sm']"
Sm15(Ni4P3)7,0.0,"['Ni', 'P', 'Sm']"
Sm2(Al3Co)3,0.0,"['Al', 'Co', 'Sm']"
Sm2(Al3Ir)3,0.0,"['Al', 'Ir', 'Sm']"
Sm2(Al3Rh)3,0.0,"['Al', 'Rh', 'Sm']"
Sm2(CN2)3,2.4814,"['C', 'N', 'Sm']"
Sm2(CuAs)3,0.0,"['As', 'Cu', 'Sm']"
Sm2(Ga3Co)3,0.0,"['Co', 'Ga', 'Sm']"
Sm2(Ga3Ir)3,0.0,"['Ga', 'Ir', 'Sm']"
Sm2(Ga3Rh)3,0.0,"['Ga', 'Rh', 'Sm']"
Sm2(InSn)3,0.0,"['In', 'Sm', 'Sn']"
Sm2(MoO4)3,3.2499000000000002,"['Mo', 'O', 'Sm']"
Sm2(PPt2)3,0.0,"['P', 'Pt', 'Sm']"
Sm2(ReB2)3,0.0,"['B', 'Re', 'Sm']"
Sm2(SO4)3,5.5195,"['O', 'S', 'Sm']"
Sm2(SeO3)3,3.9313000000000002,"['O', 'Se', 'Sm']"
Sm2(Zn2Ge)3,0.0,"['Ge', 'Sm', 'Zn']"
Sm23Cd4Rh7,0.0,"['Cd', 'Rh', 'Sm']"
Sm23Cd4Ru7,0.0,"['Cd', 'Ru', 'Sm']"
Sm23Mg4Ni7,0.0,"['Mg', 'Ni', 'Sm']"
Sm23Mg4Pt7,0.0,"['Mg', 'Pt', 'Sm']"
Sm25Ni49P33,0.0,"['Ni', 'P', 'Sm']"
Sm2AgHg,0.0,"['Ag', 'Hg', 'Sm']"
Sm2AgRu,0.0,"['Ag', 'Ru', 'Sm']"
Sm2AlAg3,0.0,"['Ag', 'Al', 'Sm']"
Sm2AlNi2,0.0,"['Al', 'Ni', 'Sm']"
Sm2As4O9,3.3407,"['As', 'O', 'Sm']"
Sm2AsSe,0.0,"['As', 'Se', 'Sm']"
Sm2Au,0.0,"['Au', 'Sm']"
Sm2Au5F21,1.630099999999999,"['Au', 'F', 'Sm']"
Sm2B5,0.0,"['B', 'Sm']"
Sm2Be2GeO7,4.4201999999999995,"['Be', 'Ge', 'O', 'Sm']"
Sm2BiO2,0.0,"['Bi', 'O', 'Sm']"
Sm2C,0.0,"['C', 'Sm']"
Sm2C(NO)2,3.9197,"['C', 'N', 'O', 'Sm']"
Sm2C3,0.0,"['C', 'Sm']"
Sm2CdCu2,0.0,"['Cd', 'Cu', 'Sm']"
Sm2CdGe2,0.0,"['Cd', 'Ge', 'Sm']"
Sm2CdIn,0.0,"['Cd', 'In', 'Sm']"
Sm2CdNi2,0.0,"['Cd', 'Ni', 'Sm']"
Sm2CdPd2,0.0,"['Cd', 'Pd', 'Sm']"
Sm2CdRh2,0.0,"['Cd', 'Rh', 'Sm']"
Sm2Co12P7,0.0,"['Co', 'P', 'Sm']"
Sm2Co14B,0.0,"['B', 'Co', 'Sm']"
Sm2Co17,0.0,"['Co', 'Sm']"
Sm2Co3Ge5,0.0,"['Co', 'Ge', 'Sm']"
Sm2Co5B2,0.0,"['B', 'Co', 'Sm']"
Sm2Co7,0.0,"['Co', 'Sm']"
Sm2CoNiO6,0.512,"['Co', 'Ni', 'O', 'Sm']"
Sm2CoTe2(SO7)2,3.1058,"['Co', 'O', 'S', 'Sm', 'Te']"
Sm2Cr2C3,0.0,"['C', 'Cr', 'Sm']"
Sm2Cu(SeO3)4,0.52,"['Cu', 'O', 'Se', 'Sm']"
Sm2CuAs3O,0.0,"['As', 'Cu', 'O', 'Sm']"
Sm2EuS4,0.46630000000000005,"['Eu', 'S', 'Sm']"
Sm2Fe12P7,0.0,"['Fe', 'P', 'Sm']"
Sm2Fe14B,0.0,"['B', 'Fe', 'Sm']"
Sm2Fe14C,0.0,"['C', 'Fe', 'Sm']"
Sm2Fe4Co13,0.0,"['Co', 'Fe', 'Sm']"
Sm2FeSbO7,1.797099999999999,"['Fe', 'O', 'Sb', 'Sm']"
Sm2Ga12Pd,0.0,"['Ga', 'Pd', 'Sm']"
Sm2Ga3Cu,0.0,"['Cu', 'Ga', 'Sm']"
Sm2Ga5Cu3,0.0,"['Cu', 'Ga', 'Sm']"
Sm2Ga9Ru5,0.0,"['Ga', 'Ru', 'Sm']"
Sm2GaCo2,0.0,"['Co', 'Ga', 'Sm']"
Sm2GaNi2,0.0,"['Ga', 'Ni', 'Sm']"
Sm2Ge(BO4)2,4.588999999999999,"['B', 'Ge', 'O', 'Sm']"
Sm2Ge2O7,3.6725,"['Ge', 'O', 'Sm']"
Sm2Ge2Rh,0.0,"['Ge', 'Rh', 'Sm']"
Sm2Ge2Ru,0.0,"['Ge', 'Ru', 'Sm']"
Sm2Ge5Ir3,0.0,"['Ge', 'Ir', 'Sm']"
Sm2Ge5Pd3,0.0,"['Ge', 'Pd', 'Sm']"
Sm2Ge5Rh3,0.0,"['Ge', 'Rh', 'Sm']"
Sm2Ge5Ru3,0.0,"['Ge', 'Ru', 'Sm']"
Sm2GeRh3,0.0,"['Ge', 'Rh', 'Sm']"
Sm2Hf2(MoO4)7,3.2931,"['Hf', 'Mo', 'O', 'Sm']"
Sm2Hf2O7,3.8433,"['Hf', 'O', 'Sm']"
Sm2HfS5,1.1083,"['Hf', 'S', 'Sm']"
Sm2HgO4,2.2249,"['Hg', 'O', 'Sm']"
Sm2In,0.0,"['In', 'Sm']"
Sm2In8Pd,0.0,"['In', 'Pd', 'Sm']"
Sm2InAg,0.0,"['Ag', 'In', 'Sm']"
Sm2InAu2,0.0,"['Au', 'In', 'Sm']"
Sm2InGe2,0.0,"['Ge', 'In', 'Sm']"
Sm2InHg,0.0,"['Hg', 'In', 'Sm']"
Sm2InNi2,0.0,"['In', 'Ni', 'Sm']"
Sm2InPd2,0.0,"['In', 'Pd', 'Sm']"
Sm2IrAu,0.0,"['Au', 'Ir', 'Sm']"
Sm2IrPd,0.0,"['Ir', 'Pd', 'Sm']"
Sm2IrRh,0.0,"['Ir', 'Rh', 'Sm']"
Sm2MgAl,0.0,"['Al', 'Mg', 'Sm']"
Sm2MgCu2,0.0,"['Cu', 'Mg', 'Sm']"
Sm2MgGe2,0.0,"['Ge', 'Mg', 'Sm']"
Sm2MgIn,0.0,"['In', 'Mg', 'Sm']"
Sm2MgNi2,0.0,"['Mg', 'Ni', 'Sm']"
Sm2MgSi2,0.0,"['Mg', 'Si', 'Sm']"
Sm2Mn12P7,0.0,"['Mn', 'P', 'Sm']"
Sm2Mn2O7,0.9750000000000001,"['Mn', 'O', 'Sm']"
Sm2MnGa6,0.0,"['Ga', 'Mn', 'Sm']"
Sm2MnNiO6,0.0,"['Mn', 'Ni', 'O', 'Sm']"
Sm2MnSbO7,0.35599999999999904,"['Mn', 'O', 'Sb', 'Sm']"
Sm2MnTe5Cl2O13,2.691099999999999,"['Cl', 'Mn', 'O', 'Sm', 'Te']"
Sm2Mo2C3,0.0,"['C', 'Mo', 'Sm']"
Sm2Mo2O7,0.0,"['Mo', 'O', 'Sm']"
Sm2Mo4O15,2.5504,"['Mo', 'O', 'Sm']"
Sm2MoO6,2.2312,"['Mo', 'O', 'Sm']"
Sm2Nb2S7O30,0.117299999999999,"['Nb', 'O', 'S', 'Sm']"
Sm2Ni12As7,0.0,"['As', 'Ni', 'Sm']"
Sm2Ni12P7,0.0,"['Ni', 'P', 'Sm']"
Sm2Ni7,0.0,"['Ni', 'Sm']"
Sm2NiB10,0.0,"['B', 'Ni', 'Sm']"
Sm2NiSn4,0.0,"['Ni', 'Sm', 'Sn']"
Sm2O3,3.7823,"['O', 'Sm']"
Sm2Pd2Pb,0.0,"['Pb', 'Pd', 'Sm']"
Sm2Pt2O7,1.047599999999999,"['O', 'Pt', 'Sm']"
Sm2Re2Si2C,0.0,"['C', 'Re', 'Si', 'Sm']"
Sm2Re3Si5,0.0,"['Re', 'Si', 'Sm']"
Sm2ReC2,0.0,"['C', 'Re', 'Sm']"
Sm2ReO5,0.815299999999999,"['O', 'Re', 'Sm']"
Sm2S3,0.7441,"['S', 'Sm']"
Sm2SCl4,3.503699999999999,"['Cl', 'S', 'Sm']"
Sm2SO2,2.9166,"['O', 'S', 'Sm']"
Sm2SbO2,0.0,"['O', 'Sb', 'Sm']"
Sm2Sc3Si4,0.0,"['Sc', 'Si', 'Sm']"
Sm2ScSi2,0.0,"['Sc', 'Si', 'Sm']"
Sm2Se3,0.37369999999999903,"['Se', 'Sm']"
Sm2Se5O13,3.6444,"['O', 'Se', 'Sm']"
Sm2SeO2,2.1358,"['O', 'Se', 'Sm']"
Sm2SeOF2,2.781,"['F', 'O', 'Se', 'Sm']"
Sm2Si2O7,5.321,"['O', 'Si', 'Sm']"
Sm2Si3Pt,0.0,"['Pt', 'Si', 'Sm']"
Sm2Si5Pd3,0.0,"['Pd', 'Si', 'Sm']"
Sm2Si5Pt3,0.0,"['Pt', 'Si', 'Sm']"
Sm2Si5Rh3,0.0,"['Rh', 'Si', 'Sm']"
Sm2Si5Ru3,0.0,"['Ru', 'Si', 'Sm']"
Sm2SiO5,4.8314,"['O', 'Si', 'Sm']"
Sm2SiSeO4,2.693,"['O', 'Se', 'Si', 'Sm']"
Sm2Sn2O7,2.7353,"['O', 'Sm', 'Sn']"
Sm2Ta2Cl2O7,3.1249000000000002,"['Cl', 'O', 'Sm', 'Ta']"
Sm2Te3,0.5334000000000001,"['Sm', 'Te']"
Sm2Te4O11,3.2872,"['O', 'Sm', 'Te']"
Sm2TeO2,1.4893,"['O', 'Sm', 'Te']"
Sm2TeO6,3.1843,"['O', 'Sm', 'Te']"
Sm2Ti2S2O5,0.779899999999999,"['O', 'S', 'Sm', 'Ti']"
Sm2TiCo16,0.0,"['Co', 'Sm', 'Ti']"
Sm2TiO5,3.308899999999999,"['O', 'Sm', 'Ti']"
Sm2TlAg,0.0,"['Ag', 'Sm', 'Tl']"
Sm2TlCd,0.0,"['Cd', 'Sm', 'Tl']"
Sm2TlHg,0.0,"['Hg', 'Sm', 'Tl']"
Sm2VFeO6,1.2635,"['Fe', 'O', 'Sm', 'V']"
Sm2WO6,3.6037,"['O', 'Sm', 'W']"
Sm2Zn17,0.0,"['Sm', 'Zn']"
Sm2ZnHg,0.0,"['Hg', 'Sm', 'Zn']"
Sm2ZnSb4,0.0,"['Sb', 'Sm', 'Zn']"
Sm2ZnTe2(SO7)2,4.0068,"['O', 'S', 'Sm', 'Te', 'Zn']"
Sm2Zr2O7,3.0741,"['O', 'Sm', 'Zr']"
Sm2ZrS5,1.142799999999999,"['S', 'Sm', 'Zr']"
Sm2ZrSe5,0.8425,"['Se', 'Sm', 'Zr']"
Sm3(AgGe)4,0.0,"['Ag', 'Ge', 'Sm']"
Sm3(AgSn)4,0.0,"['Ag', 'Sm', 'Sn']"
Sm3(Al3Os)4,0.0,"['Al', 'Os', 'Sm']"
Sm3(Al3Ru)4,0.0,"['Al', 'Ru', 'Sm']"
Sm3(AlNi3)2,0.0,"['Al', 'Ni', 'Sm']"
Sm3(CuGe)4,0.0,"['Cu', 'Ge', 'Sm']"
Sm3(CuSn)4,0.0,"['Cu', 'Sm', 'Sn']"
Sm3(GaNi3)2,0.0,"['Ga', 'Ni', 'Sm']"
Sm3(Ge3Pd10)2,0.0,"['Ge', 'Pd', 'Sm']"
Sm3(Ge3Pt2)2,0.0,"['Ge', 'Pt', 'Sm']"
Sm3(GeRh)2,0.0,"['Ge', 'Rh', 'Sm']"
Sm3(GeRu)2,0.0,"['Ge', 'Ru', 'Sm']"
Sm3(P3Pd10)2,0.0,"['P', 'Pd', 'Sm']"
Sm3(Si3Pd10)2,0.0,"['Pd', 'Si', 'Sm']"
Sm3(SiIr)2,0.0,"['Ir', 'Si', 'Sm']"
Sm3(SiNi3)2,0.0,"['Ni', 'Si', 'Sm']"
Sm3(SiRh)2,0.0,"['Rh', 'Si', 'Sm']"
Sm30(P4Ir5)13,0.0,"['Ir', 'P', 'Sm']"
Sm3Al,0.0,"['Al', 'Sm']"
Sm3Al5O12,4.1364,"['Al', 'O', 'Sm']"
Sm3AlC,0.0,"['Al', 'C', 'Sm']"
Sm3AlN,0.0,"['Al', 'N', 'Sm']"
Sm3AlNi8,0.0,"['Al', 'Ni', 'Sm']"
Sm3AuO6,1.7477,"['Au', 'O', 'Sm']"
Sm3B(SO)3,1.5301,"['B', 'O', 'S', 'Sm']"
Sm3BWO9,3.825699999999999,"['B', 'O', 'Sm', 'W']"
Sm3Bi4Au3,0.34279999999999905,"['Au', 'Bi', 'Sm']"
Sm3Co,0.0,"['Co', 'Sm']"
Sm3Co29(Si2B5)2,0.0,"['B', 'Co', 'Si', 'Sm']"
Sm3Co4Sn13,0.0,"['Co', 'Sm', 'Sn']"
Sm3CrS6,0.0,"['Cr', 'S', 'Sm']"
Sm3Cu3Sb4,0.24669999999999903,"['Cu', 'Sb', 'Sm']"
Sm3CuGeS7,1.7739,"['Cu', 'Ge', 'S', 'Sm']"
Sm3CuGeSe7,1.1611999999999991,"['Cu', 'Ge', 'Se', 'Sm']"
Sm3CuSiS7,1.655699999999999,"['Cu', 'S', 'Si', 'Sm']"
Sm3CuSiSe7,1.437399999999999,"['Cu', 'Se', 'Si', 'Sm']"
Sm3CuSnS7,1.703599999999999,"['Cu', 'S', 'Sm', 'Sn']"
Sm3Eu3S8,0.0,"['Eu', 'S', 'Sm']"
Sm3FeO6,1.4942,"['Fe', 'O', 'Sm']"
Sm3Ga2,0.016300000000000002,"['Ga', 'Sm']"
Sm3Ga2Sn3,0.0,"['Ga', 'Sm', 'Sn']"
Sm3Ga5O12,3.359599999999999,"['Ga', 'O', 'Sm']"
Sm3GaCo3,0.0,"['Co', 'Ga', 'Sm']"
Sm3GaO6,3.679599999999999,"['Ga', 'O', 'Sm']"
Sm3Ge5,0.0,"['Ge', 'Sm']"
Sm3Hg,0.0,"['Hg', 'Sm']"
Sm3HoS4,0.0,"['Ho', 'S', 'Sm']"
Sm3In,0.0,"['In', 'Sm']"
Sm3In5,0.0,"['In', 'Sm']"
Sm3InN,0.0,"['In', 'N', 'Sm']"
Sm3InS6,1.2815,"['In', 'S', 'Sm']"
Sm3InSe6,0.8380000000000001,"['In', 'Se', 'Sm']"
Sm3IrO7,0.0,"['Ir', 'O', 'Sm']"
Sm3Mg13Zn30,0.0,"['Mg', 'Sm', 'Zn']"
Sm3MnAlS7,0.0,"['Al', 'Mn', 'S', 'Sm']"
Sm3MnGaS7,0.0,"['Ga', 'Mn', 'S', 'Sm']"
Sm3MoO7,1.7639,"['Mo', 'O', 'Sm']"
Sm3Ni,0.0,"['Ni', 'Sm']"
Sm3NiGe2,0.0,"['Ge', 'Ni', 'Sm']"
Sm3Os,0.0,"['Os', 'Sm']"
Sm3OsO7,0.0,"['O', 'Os', 'Sm']"
Sm3PO7,4.3882,"['O', 'P', 'Sm']"
Sm3PO7,4.4032,"['O', 'P', 'Sm']"
Sm3Pd4,0.0,"['Pd', 'Sm']"
Sm3ReO8,1.7676,"['O', 'Re', 'Sm']"
Sm3Rh,0.0,"['Rh', 'Sm']"
Sm3Rh2,0.0,"['Rh', 'Sm']"
Sm3Ru,0.0,"['Ru', 'Sm']"
Sm3RuO7,0.0,"['O', 'Ru', 'Sm']"
Sm3Sb5O12,3.1427,"['O', 'Sb', 'Sm']"
Sm3SbO7,2.6738,"['O', 'Sb', 'Sm']"
Sm3Sc2(FeO4)3,2.1481,"['Fe', 'O', 'Sc', 'Sm']"
Sm3Sc2Al3O12,4.316,"['Al', 'O', 'Sc', 'Sm']"
Sm3Si2BO10,4.912599999999999,"['B', 'O', 'Si', 'Sm']"
Sm3Si2Cl5O6,4.6078,"['Cl', 'O', 'Si', 'Sm']"
Sm3Si2ClO8,4.5816,"['Cl', 'O', 'Si', 'Sm']"
Sm3Si2Ni,0.0,"['Ni', 'Si', 'Sm']"
Sm3Si2S8Br,2.614499999999999,"['Br', 'S', 'Si', 'Sm']"
Sm3Si2S8I,2.5736,"['I', 'S', 'Si', 'Sm']"
Sm3Si6N11,3.011299999999999,"['N', 'Si', 'Sm']"
Sm3SiAgS7,1.7935999999999992,"['Ag', 'S', 'Si', 'Sm']"
Sm3SiS6Cl,2.6328,"['Cl', 'S', 'Si', 'Sm']"
Sm3Sn13Ir4,0.0,"['Ir', 'Sm', 'Sn']"
Sm3Sn13Rh4,0.0,"['Rh', 'Sm', 'Sn']"
Sm3Sn13Ru4,0.0,"['Ru', 'Sm', 'Sn']"
Sm3SnN,0.0,"['N', 'Sm', 'Sn']"
Sm3TaO7,3.4256,"['O', 'Sm', 'Ta']"
Sm3Ti3(SeO4)2,0.0,"['O', 'Se', 'Sm', 'Ti']"
Sm3Tl5,0.0,"['Sm', 'Tl']"
Sm3TlC,0.0,"['C', 'Sm', 'Tl']"
Sm3VGeO9,3.098,"['Ge', 'O', 'Sm', 'V']"
Sm3W(ClO2)3,3.454,"['Cl', 'O', 'Sm', 'W']"
Sm3Zn11,0.0,"['Sm', 'Zn']"
Sm3Zn22,0.0,"['Sm', 'Zn']"
Sm4Al23Ni6,0.0,"['Al', 'Ni', 'Sm']"
Sm4Al2O9,4.1441,"['Al', 'O', 'Sm']"
Sm4Au2O9,2.1008,"['Au', 'O', 'Sm']"
Sm4CdIr,0.0,"['Cd', 'Ir', 'Sm']"
Sm4CdNi,0.0985,"['Cd', 'Ni', 'Sm']"
Sm4CdPd,0.09430000000000001,"['Cd', 'Pd', 'Sm']"
Sm4CdPt,0.0,"['Cd', 'Pt', 'Sm']"
Sm4CuSn8,0.0,"['Cu', 'Sm', 'Sn']"
Sm4Ga16Co3,0.0,"['Co', 'Ga', 'Sm']"
Sm4GaSbS9,1.9465999999999992,"['Ga', 'S', 'Sb', 'Sm']"
Sm4Ge9Ir13,0.0,"['Ge', 'Ir', 'Sm']"
Sm4In21Pd10,0.0,"['In', 'Pd', 'Sm']"
Sm4InSbS9,2.1754,"['In', 'S', 'Sb', 'Sm']"
Sm4Mg3Co2,0.0,"['Co', 'Mg', 'Sm']"
Sm4Mg7Ge6,0.0,"['Ge', 'Mg', 'Sm']"
Sm4MgIr,0.0,"['Ir', 'Mg', 'Sm']"
Sm4MgNi,0.0,"['Mg', 'Ni', 'Sm']"
Sm4MgPt,0.038499999999999,"['Mg', 'Pt', 'Sm']"
Sm4MgRh,0.0,"['Mg', 'Rh', 'Sm']"
Sm4MgRu,0.0,"['Mg', 'Ru', 'Sm']"
